"Activity Type","Transaction Ref ID",Customer/CFA,"Customer/CFA ID","Customer/CFA external ID","Customer/CFA Name","Customer Address",City,"customer subtype",planned(Yes/No),"Customer/CFA Latitude","Customer/CFA Longitude","Visit Date","Visit Time","User BR ID","User Name","User Emp Role ID","user role",reportsToBRID,reportsToName,partner_name,partner_external_id,Purpose,Details,starting_km_reading,ending_km_reading,latitude,longitude,"Activity Address","Distance Travelled (in meters)","Synced On"
"End Day",2545106,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,22:24:06,277082,"SHREEPAD KASAR",3861966,"Sales Rep",231719,"RAVIKUMAR BASANNA _bagalkot",,,"Day Ended","Day Ended",,,16.6116228,75.4495588,,NA,"09 Dec 2025 08:56:41 AM"
"End Day",2545380,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,23:24:24,281283,KUNIPOGU PENCHALA NARSIMHULU,3945447,"Sales Rep",262717,"Chaitanya Pitchala_Kaligiri",,,"Day Ended","Day Ended",,,14.9094469,79.6567605,,NA,"09 Dec 2025 08:56:31 AM"
"End Day",2545840,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,21:13:22,254869,"Suvendu Sarkar ",3592057,"Sales Rep",241197,"Masud Rijwan_BERHAMPORE",,,"Day Ended","Day Ended",,,24.112275,88.661795,,NA,"09 Dec 2025 08:42:19 AM"
"End Day",2544289,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,21:15:03,276074,"Akash Prakash Thakare",3752197,"Sales Rep",238969,"Vacant Po _Mukutban",,,"Day Ended","Day Ended",,,20.178113,78.3149506,,NA,"09 Dec 2025 08:39:29 AM"
"End Day",2543881,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,21:41:35,273443,"Kallayya M",3796526,"Sales Rep",258634," veerappa kivudanavar_Hubli",,,"Day Ended","Day Ended",,,15.4408333,74.848225,,NA,"09 Dec 2025 08:34:00 AM"
"Start Day",2558350,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,08:59:25,263705,"Jaskaranpreet singh",3752514,"Sales Rep",238151,"Yatendera Rana_BARNALA",,,"Day Started","Day Started",,,30.2121383391714,75.7760353546159,,NA,"09 Dec 2025 08:28:29 AM"
Tourvisit,15940327,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,08:59:36,263705,"Jaskaranpreet singh",3752514,"Sales Rep",238151,"Yatendera Rana_BARNALA",,,"Beginning of the day","start of the day ",,,30.2123090873331,75.7758454264269,,NA,"09 Dec 2025 08:28:19 AM"
Tourvisit,15940325,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,08:59:35,263705,"Jaskaranpreet singh",3752514,"Sales Rep",238151,"Yatendera Rana_BARNALA",,,"Beginning of the day","start of the day ",,,30.2121383391714,75.7760353546159,,NA,"09 Dec 2025 08:28:19 AM"
Tourvisit,15940320,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,08:50:23,255959,"RAJKUMAR PAUL",3625444,"Sales Rep",241198,"MD HAFIJUR RAHAMAN_MALDA",,,"Beginning of the day",Aatmile,,,25.2055751,88.1969339,"654X+99W, Nayarapara, Garail, West Bengal 732124, India",NA,"09 Dec 2025 08:26:21 AM"
"End Day",2546107,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,22:36:19,242418,"Nirbhay Singh",3133482,"Sales Rep",242396,"CHANDRAPAL SHEKHAWAT_INDORE",,,"Day Ended","Day Ended",,,22.6345802,75.8124589,,NA,"09 Dec 2025 08:16:52 AM"
Tourvisit,15940141,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,19:28:24,271514,"LODDU VARAHALU NAIDU",3801118,"Sales Rep",240487,"Lakshman Nallapati_TADEPALLIGUDEM",,,"End of the day","today visited areas Srikakulam, kintali,kanimetta, dallavalasa, ponduru, rapaka, balaga, illisipuram, illayyagaripeta, kotipalli  village's meeted the dealers and sub dealers explained products and trying to orders planing decusesion ",,85.00,18.3081433,83.8922464,"Ramakrishna Nagar, Arts College Rd, Shanti Nagar Colony, Balaga, Srikakulam, Andhra Pradesh 532001, India",NA,"09 Dec 2025 07:48:05 AM"
"End Day",2544539,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,19:28:33,271514,"LODDU VARAHALU NAIDU",3801118,"Sales Rep",240487,"Lakshman Nallapati_TADEPALLIGUDEM",,,"Day Ended","Day Ended",,,18.3081433,83.8922464,,NA,"09 Dec 2025 07:48:04 AM"
Campaign,33130148,Customer,18544208,"-- --","Parikshit Tiwari ","Tol plaza , Ghatlohanga , Jagdalpur, Bastar, Bastar, Chhattisgarh, India, 494223",Bastar,Farmer,No,19.117446600000,82.024424700000,2025-12-08,09:42:57,281528,"Ankit kumar Patel",,"Sales Rep",242412,"kamal hassan_DHAMTARI","New Gondwara",A541,"Farmer Revisit","Farmer Revisit",,,19.1320835,82.0675721,"43M9+777, Malgaon, Chhattisgarh 494221, India",4816.07,"09 Dec 2025 07:41:46 AM"
"End Day",2543822,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,22:32:53,244840,"Pandurang Pavan Bhutekar_Ramnagar",3333188,"Sales Rep",239176,"Aniket Sarnaik_JALNA",,,"Day Ended","Day Ended",,,19.7514518,76.1461692,,NA,"09 Dec 2025 07:39:17 AM"
"Start Day",2557549,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,07:41:43,239283,"Parmar Gaurangkumar Dineshbhai_CA_Halvad",3370042,"Sales Rep",239265,"Jaywant Wable_Surendranagar",,,"Day Started","Day Started",,,23.0798285,71.2120493,,NA,"09 Dec 2025 07:31:43 AM"
"Start Day",2557549,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,07:41:43,239283,"Parmar Gaurangkumar Dineshbhai_CA_Halvad",3370042,"Sales Rep",239265,"Jaywant Wable_Surendranagar",,,"Day Started","Day Started",,,23.0798285,71.2120493,,NA,"09 Dec 2025 07:31:17 AM"
"End Day",2544092,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,21:14:57,278825,"PRITHIV RAJ S",3899506,"Sales Rep",239805,"MUTHU IRULAPPAN_Dindigul",,,"Day Ended","Day Ended",,,10.3916777,78.0003131,,NA,"09 Dec 2025 07:27:45 AM"
"Start Day",2557441,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,21:02:36,252992,"Chhakuli Vinodrao Ughade",3499478,"Sales Rep",239440,"MAHESH JADHAV_KAVTHEMAHNKAL",,,"Day Started","Day Started",,,16.8536670633182,74.5797044821335,,NA,"09 Dec 2025 07:22:37 AM"
Tourvisit,15940073,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,21:02:48,252992,"Chhakuli Vinodrao Ughade",3499478,"Sales Rep",239440,"MAHESH JADHAV_KAVTHEMAHNKAL",,,"End of the day",End,,,16.8536670633182,74.5797044821335,,NA,"09 Dec 2025 07:22:33 AM"
Tourvisit,15940072,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,21:02:46,252992,"Chhakuli Vinodrao Ughade",3499478,"Sales Rep",239440,"MAHESH JADHAV_KAVTHEMAHNKAL",,,"End of the day",End,,,16.8536670633182,74.5797044821335,,NA,"09 Dec 2025 07:22:27 AM"
"End Day",2544927,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,22:05:54,263712,"Sahab Singh Rajput",,"Sales Rep",242405,"Soumya Sawaran_SAGAR",,,"Day Ended","Day Ended",,,23.81838,78.7506417,,NA,"09 Dec 2025 07:14:58 AM"
"End Day",2543646,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,23:09:37,268360,"Garidepalli Upendra",3760621,"Sales Rep",240485,K.PRASANTH_KHAMMAM,,,"Day Ended","Day Ended",,,17.1205817,80.4045467,,NA,"09 Dec 2025 07:11:24 AM"
"End Day",2544841,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,19:45:58,263554,"Rahul Maurya",3748009,"Sales Rep",263438,"Manish Verma_jhansi",,,"Day Ended","Day Ended",,,25.4561483,78.595358,,NA,"09 Dec 2025 07:06:50 AM"
"End Day",2543455,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,21:06:18,278809,"ALLAMASETTI SOMASEKHAR",3903361,"Sales Rep",240487,"Lakshman Nallapati_TADEPALLIGUDEM",,,"Day Ended","Day Ended",,,16.8744548,81.514842,,NA,"09 Dec 2025 07:03:36 AM"
"End Day",2546287,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,20:06:36,276015,Jagadeesha.k,3796284,"Sales Rep",240304,"GARAPATI RAMESH-Kurugodu",,,"Day Ended","Day Ended",,,15.3482694,76.8345817,,NA,"09 Dec 2025 06:58:48 AM"
"End Day",2543477,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,22:18:16,281671,"MANDA SATEESH KUMAR",,"Sales Rep",262717,"Chaitanya Pitchala_Kaligiri",,,"Day Ended","Day Ended",,,14.547792,79.8946969,,NA,"09 Dec 2025 06:52:01 AM"
Tourvisit,15939966,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,19:57:00,271525,"MALAKAM RAMARAO",3800400,"Sales Rep",240486,"Vacant SO _Kothagudem",,,"End of the day","julurupadu ",,65.00,17.4560667,80.4929917,"FF4V+C5, Karivarigudem, Telangana 507120, India",NA,"09 Dec 2025 06:49:39 AM"
"End Day",2542275,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,23:16:41,278849,"THURUMELLA HANUMANTHU RAO",3895404,"Sales Rep",240513,"Bijjam Siva Krishnareddy_Addanki",,,"Day Ended","Day Ended",,,16.015585,79.8799133,,NA,"09 Dec 2025 06:42:22 AM"
"End Day",2545170,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,19:13:48,239277,"SUDANI PRADIPKUMAR ARVINDBHAI _DHORAJI",3401379,"Sales Rep",239263,"mahek amreliya_Rajkot",,,"Day Ended","Day Ended",,,21.735481,70.4560219,,NA,"09 Dec 2025 06:40:50 AM"
"End Day",2543222,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,22:20:55,269490,"GURIJALA PRAVEEN",3775366,"Sales Rep",240481,"Vacant SO_parkala",,,"Day Ended","Day Ended",,,18.3809941,79.6133611,,NA,"09 Dec 2025 06:39:46 AM"
"End Day",2543824,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,20:17:47,240635,"D. RAGHU RAM",2572687,"Sales Rep",240483,"Vacant _Mylavaram",,,"Day Ended","Day Ended",,,16.90261,80.631545,,NA,"09 Dec 2025 06:37:21 AM"
"End Day",2545394,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,19:10:19,278101,"Nikita Jivansing Dumale",3872536,"Sales Rep",239392,"sadanand kamale_JALGAON",,,"Day Ended","Day Ended",,,21.0097364,75.5550401,,NA,"09 Dec 2025 06:31:17 AM"
"End Day",2556708,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,22:33:20,280598,"Talasila Venkata Sai Krishna",,"Sales Rep",240515,"KARRI VINAY KUMAR SO_tenali",,,"Day Ended","Day Ended",,,16.1445677,80.6339018,,NA,"09 Dec 2025 06:25:59 AM"
"End Day",2546720,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,22:31:33,240303,"Kattamuri S V N S S Bhaskar Mani Sekhar_Raichur",C34,"Territory Manager",240300,"Yankappa - Bellary",,,"Day Ended","Day Ended",,,16.2038416,77.3391947,,NA,"09 Dec 2025 06:23:19 AM"
"End Day",2545329,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,19:41:33,271713,"Bhuteesha A",3796079,"Sales Rep",240341,"VARUN M_davengere 2",,,"Day Ended","Day Ended",,,13.960075,76.6160683,,NA,"09 Dec 2025 06:07:13 AM"
"End Day",2543301,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,19:19:56,240684,C.Shekhar,2933945,"Sales Rep",240669,"Yerraguntla Rudra Reddy _Vikarabad",,,"Day Ended","Day Ended",,,17.2461373,77.8473883,,NA,"09 Dec 2025 06:06:05 AM"
"End Day",2550051,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,22:11:35,238100,"Adarsh Kumar_Bundi",B55,"Territory Manager",238099,"Vacant TL",,,"Day Ended","Day Ended",,,25.4308089,75.6386771,,NA,"09 Dec 2025 05:58:53 AM"
"End Day",2547639,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,21:12:56,276082,"Haesh Dewangan",3854105,"Sales Rep",242411,"Lokesh Bhairam_DURG",,,"Day Ended","Day Ended",,,21.1177162,81.0421578,,NA,"09 Dec 2025 05:34:39 AM"
Tourvisit,15939797,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,20:45:43,253404,"BANOTHU VEERANNA",3559208,"Sales Rep",240478,"Annasamudram Nandan kamesh _Mahabubabad",,,"End of the day","end ",,,,,,NA,"09 Dec 2025 05:29:24 AM"
"End Day",2545129,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,20:46:19,253404,"BANOTHU VEERANNA",3559208,"Sales Rep",240478,"Annasamudram Nandan kamesh _Mahabubabad",,,"Day Ended","Day Ended",,,,,,NA,"09 Dec 2025 05:29:24 AM"
"End Day",2555493,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,18:30:42,241135,"Md Kaif Ahamed",3145497,"Sales Rep",245026,"Sabuj Maiti_Barasat",,,"Day Ended","Day Ended",,,22.5835088,88.5686418,,NA,"09 Dec 2025 05:16:23 AM"
"End Day",2555437,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,22:08:38,260718,"Mohan Maragale",3695893,"Sales Rep",240322,"Sachin Tammaraya_BELGAUM",,,"Day Ended","Day Ended",,,16.8192811,75.2654197,,NA,"09 Dec 2025 05:16:23 AM"
"End Day",2555297,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,20:37:10,271625,"Basavaraj arutagi ",3796768,"Sales Rep",252737,Santosh_Sindhnur,,,"Day Ended","Day Ended",,,16.4145267,76.933155,,NA,"09 Dec 2025 05:16:22 AM"
"End Day",2555275,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,20:29:26,243562,"Jit Mete",3307159,"Sales Rep",241103,"Pritam Dey_Hooghly",,,"Day Ended","Day Ended",,,22.7415702,87.8848451,,NA,"09 Dec 2025 05:16:22 AM"
"End Day",2555219,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,19:57:58,254794,"RAMACHANDRAN P",3592079,"Sales Rep",239763,"JAYAKUMAR C_VILLUPURAM",,,"Day Ended","Day Ended",,,12.0400935,79.2994983,,NA,"09 Dec 2025 05:16:22 AM"
"End Day",2555192,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,22:19:41,242411,"Lokesh Bhairam_DURG",D78,"Territory Manager",271703,"Dharmendra Malviya",,,"Day Ended","Day Ended",,,21.0968358,80.9952317,,NA,"09 Dec 2025 05:16:21 AM"
"End Day",2555160,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,20:30:13,275351,"Gourav Sharma",3843257,"Sales Rep",238694,"Saif _ABOHAR",,,"Day Ended","Day Ended",,,30.1519386,74.2134424,,NA,"09 Dec 2025 05:16:21 AM"
"End Day",2555148,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,15:08:51,246826,"Asheesh Temre_Betul",3401182,"Sales Rep",242407,"Naveen Bopache_CHHINDWARA",,,"Day Ended","Day Ended",,,22.3908048,79.5456107,,NA,"09 Dec 2025 05:16:21 AM"
"End Day",2555093,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,18:56:54,273415," bhavesh bhikhubhai barvadiya",3797480,"Sales Rep",239268,"Karan Hadvani_Junagdh",,,"Day Ended","Day Ended",,,21.5396072,70.4446859,,NA,"09 Dec 2025 05:16:21 AM"
"End Day",2555058,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,18:39:21,239442,"Mangesh Bhosale_Pandharpur",A22,"Territory Manager",239426,"Vijay Babar_TL Sangli",,,"Day Ended","Day Ended",,,,,,NA,"09 Dec 2025 05:16:21 AM"
"End Day",2555048,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,18:37:54,239762,"KISHOKAR P_KANCHEEPURAM",8105677,"Sales Manager",239760,"Vacant AMM_SWR1 (TN, KL)",,,"Day Ended","Day Ended",,,12.2476134000,79.2137154000,,NA,"09 Dec 2025 05:16:21 AM"
"End Day",2555025,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,18:30:02,243964,"Sailendra Sharma",3325118,"Sales Rep",242406,"Sonu Dhakad_JABALPUR",,,"Day Ended","Day Ended",,,22.9337183,79.0701183,,NA,"09 Dec 2025 05:16:20 AM"
"End Day",2554918,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,19:05:37,238151,"Yatendera Rana_BARNALA",A64,"Territory Manager",239596,"Vacant TL_Punjab",,,"Day Ended","Day Ended",,,,,,NA,"09 Dec 2025 05:16:20 AM"
"End Day",2554903,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,17:59:24,240514," BINGINIPALLI SADIK_Markapuram",Z48,"Territory Manager",240508,"Murali G _guntur",,,"Day Ended","Day Ended",,,15.7072094,79.6620855,,NA,"09 Dec 2025 05:16:20 AM"
"End Day",2554803,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,17:33:04,241113,"Ratnadeep dhar_Siliguri",B16,"Territory Manager",241109,"Mohit Kumar Saha_Corporate Tea",,,"Day Ended","Day Ended",,,,,,NA,"09 Dec 2025 05:16:19 AM"
"End Day",2554571,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,16:13:38,238149,"Vinod Kumar Chaubey_PATIALA",A92,"Territory Manager",239596,"Vacant TL_Punjab",,,"Day Ended","Day Ended",,,25.5223816,83.5905905,,NA,"09 Dec 2025 05:16:18 AM"
"End Day",2554427,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,16:35:03,238124,"Madan Verma_LUCKNOW",A81,"Territory Manager",238114,"Digvijay Singh-East UP",,,"Day Ended","Day Ended",,,,,,NA,"09 Dec 2025 05:16:17 AM"
"End Day",2554351,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,20:32:27,241101,"Susovan Ghosh_West Medinipur",B19,"Territory Manager",241098,"Sumit Sarkar_South Bengal",,,"Day Ended","Day Ended",,,22.8599974,87.358493,,NA,"09 Dec 2025 05:16:16 AM"
"End Day",2554244,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,15:45:39,242325,"Gaurav Kandpal_BHOPAL",8104727,"Sales Manager",242322,"Nazhat kittur_CENTRAL",,,"Day Ended","Day Ended",,,23.8440527000,78.7430934000,,NA,"09 Dec 2025 05:16:15 AM"
"End Day",2554221,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,17:28:56,242399,"VISHAL R_RATLAM",D73,"Territory Manager",242323,"SHAILENDRA SOLANKHI_INDORE",,,"Day Ended","Day Ended",,,23.3683375,75.0547156,,NA,"09 Dec 2025 05:16:15 AM"
"End Day",2554028,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,15:28:42,251859,"Diwakar Sharma_",3441255,"Sales Rep",242406,"Sonu Dhakad_JABALPUR",,,"Day Ended","Day Ended",,,23.2043062,79.9116646,,NA,"09 Dec 2025 05:16:14 AM"
"End Day",2554019,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,17:32:02,241097,"Krishna Kumar_Muzaffarpur",D26,"Territory Manager",241093,"Amit Kumar_Patna",,,"Day Ended","Day Ended",,,,,,NA,"09 Dec 2025 05:16:14 AM"
"End Day",2553973,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,16:38:34,238579,"prajkta patil "," G108720 ","Sales Manager",231717,Vacant-WRG2,,,"Day Ended","Day Ended",,,20.4276868,74.5623052,,NA,"09 Dec 2025 05:16:14 AM"
"End Day",2553863,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,18:33:00,239812,"Vinu Kumar S _Pallakad",B05,"Territory Manager",239800,"MUTHUMANI K-TRICHY",,,"Day Ended","Day Ended",,,10.9301347783,76.2726603181,,NA,"09 Dec 2025 05:16:13 AM"
"End Day",2553569,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,14:31:44,231721,"Mahesh R_KOLAR",C15,"Territory Manager",231716,"HariHara MurthyN-BANGALOR",,,"Day Ended","Day Ended",,,13.5305964,78.3458157,,NA,"09 Dec 2025 05:16:11 AM"
"End Day",2553507,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,14:27:04,240321,"Vinod Sankari_Shahapur",D9,"Territory Manager",240319,"Vishwaradhya Biradar-HUBLI",,,"Day Ended","Day Ended",,,16.7075653,76.8399379,,NA,"09 Dec 2025 05:16:11 AM"
"End Day",2553371,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,15:07:18,241103,"Pritam Dey_Hooghly",D03,"Territory Manager",241098,"Sumit Sarkar_South Bengal",,,"Day Ended","Day Ended",,,23.4584915,87.2958434,,NA,"09 Dec 2025 05:16:10 AM"
"End Day",2553367,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,15:35:41,238157,"Indravesh (HR & HP )",8103951,"Sales Manager",238582,"Vacant RMM ",,,"Day Ended","Day Ended",,,30.675727,76.7404439,,NA,"09 Dec 2025 05:16:10 AM"
"End Day",2553337,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,12:15:38,274158,"Shrikant chindhu halade",3805592,"Sales Rep",239249,prashant_Sangamner,,,"Day Ended","Day Ended",,,19.8165005,74.3955494,,NA,"09 Dec 2025 05:16:10 AM"
"End Day",2553158,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,18:19:48,276073,"Suraj Ramesh Bajanlawar",2617925,"Sales Rep",238969,"Vacant Po _Mukutban",,,"Day Ended","Day Ended",,,19.8105338,78.8536495,,NA,"09 Dec 2025 05:16:09 AM"
"End Day",2552784,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,17:11:47,239807,"JEEVA RAMALINGAM_SALEM",8104244,"Sales Manager",239760,"Vacant AMM_SWR1 (TN, KL)",,,"Day Ended","Day Ended",,,17.4368712,78.3675124,,NA,"09 Dec 2025 05:16:06 AM"
"End Day",2552725,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,13:43:21,238155,"MIR MOHD SYED_JAMMU & KASHMIR",A06,"Territory Manager",238153,"Vacant(HP J&K)",,,"Day Ended","Day Ended",,,34.0662057,74.8113765,,NA,"09 Dec 2025 05:16:06 AM"
"End Day",2552293,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,16:23:39,262786,"Vivek Sembekar",3727834,"Sales Rep",242407,"Naveen Bopache_CHHINDWARA",,,"Day Ended","Day Ended",,,21.5984233,78.6900026,,NA,"09 Dec 2025 05:16:04 AM"
"End Day",2551893,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-08,22:59:05,254413,Busi Reddy Sai Tejaswar Reddy,3586339,"Sales Rep",240519,"M SUBBA REDDY_proddatur",,,"Day Ended","Day Ended",,,17.3856316297213,78.4735405378617,,NA,"09 Dec 2025 05:16:02 AM"
