"Activity Type","Transaction Ref ID",Customer/Plant,"Customer/Plant ID","Customer/Plant external ID","Customer/Plant Name","Customer Address",City,"customer subtype",planned(Yes/No),"Customer/Plant Latitude","Customer/Plant Longitude","Visit Date","Visit Time","User BR ID","User Name","User Emp Role ID","user role",reportsToBRID,reportsToName,partner_name,partner_external_id,Purpose,Details,starting_km_reading,ending_km_reading,latitude,longitude,"Activity Address","Distance Travelled (in meters)","Synced On"
"End Day",2776331,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-29,22:56:42,275870,"Vikas Madhukar Sargar",,"Sales Rep",241368,"CF - P N Bhopale",,,"Day Ended","Day Ended",,,17.4176569,75.1895294,,NA,"30 Dec 2025 08:36:37 AM"
Checkin,71807395,Customer,17396521,"-- --","Digvijay Khade Jatharwadi ","1, Jatharwadi, Panhala, Jatharwadi, Pune Division, Maharashtra, India, 416122",Jatharwadi,"Cattle - Farmer",No,16.781604500000,74.236900900000,2025-12-29,13:13:03,241424,"Vikas Patil",G106170,"Sales Rep",241367,"Direct Reports to CF - P.L.Kulkarni",Kolhapur,F502_Cattle,,,,,16.7782265,74.2589381,"Q7H5+8G8, Shiye, Maharashtra 416122, India",2375.85,"30 Dec 2025 08:36:27 AM"
Checkout,71807394,Customer,14531925,"-- --","Kedarli ng Sahakari Dudh San Jatarwadi","A/P-Jatarwadi Tal-Karveer Dist-Kolhapur , Jatarwadi, Jatharwadi, Pune Division, Maharashtra, India, 416122",Jatharwadi,"Cattle - Dealer",No,16.782198800000,74.236461800000,2025-12-29,13:02:55,241424,"Vikas Patil",G106170,"Sales Rep",241367,"Direct Reports to CF - P.L.Kulkarni",Kolhapur,F502_Cattle,,,,,16.7818688,74.2364689,"Q6JP+HP7, Jatharwadi, Maharashtra 416122, India",36.7003,"30 Dec 2025 08:36:27 AM"
"End Day",2778116,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-29,17:49:18,240721,"CF - Kannan M",706770,"Sales Rep",247054,"Direct report to Arul Antony",,,"Day Ended","Day Ended",,,10.5780422,77.2629324,,NA,"30 Dec 2025 08:16:00 AM"
"End Day",2777500,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-29,17:56:48,234194,"S Anbarasan",,"Sales Rep",234881,"Gopalakrishnan K",,,"Day Ended","Day Ended",,,11.2165345,78.1677889,,NA,"30 Dec 2025 08:14:26 AM"
"End Day",2776143,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-29,20:01:51,246540,"CF - Akshay Narnavar",8100492,"Sales Rep",256860,"CF - Satish Benade",,,"Day Ended","Day Ended",,,20.5082605,76.1985781,,NA,"30 Dec 2025 08:08:06 AM"
"End Day",2776213,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-29,19:51:08,241414,"CF - Shivappa Birajdar",707240,"Sales Rep",241369,"Direct Reports - CF - Milind Shinde",,,"Day Ended","Day Ended",,,16.4226508,74.5816603,,NA,"30 Dec 2025 07:58:11 AM"
"End Day",2777647,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-29,22:46:23,272367,"A VIJAYA SHEKHAR",G114065,"Sales Manager",280723,"SADUM KAVITHA",,,"Day Ended","Day Ended",,,13.650105,79.0874183,,NA,"30 Dec 2025 07:51:24 AM"
"End Day",2776839,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-29,23:38:27,242796,"Yadvinder Singh",G104475,"Sales Rep",242679,"Direct Reports CF-Harjeet Singh",,,"Day Ended","Day Ended",,,30.699232,76.233197,,NA,"30 Dec 2025 07:41:29 AM"
"End Day",2776637,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-29,20:35:41,271537,"GURUMURTHY GANUGACHINTHA",G113914,"Sales Rep",271536,"Direct Reports - A VIJAYA SHEKHAR",,,"Day Ended","Day Ended",,,13.578484,78.8845701,,NA,"30 Dec 2025 07:20:49 AM"
"End Day",2776456,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-29,22:45:24,240697,"CF - Sunil B V",,"Territory Manager",255451,"Sharath M R",,,"Day Ended","Day Ended",,,13.0216854,76.0944978,,NA,"30 Dec 2025 07:16:23 AM"
"End Day",2777392,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-29,23:06:38,234360,"Alok Ranjan",713548,"Sales Rep",234349,"Satish Kumar",,,"Day Ended","Day Ended",,,25.7841258,84.7176551,,NA,"30 Dec 2025 07:16:18 AM"
"End Day",2775423,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-29,18:16:10,256902,"Tanaya Walzade R",G113118,"Sales Rep",270137,"CF Ravindra Koli",,,"Day Ended","Day Ended",,,19.11653,73.9680417,,NA,"30 Dec 2025 07:13:37 AM"
"End Day",2776443,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-29,21:39:10,240716,"CF - P.SOORIYAPRAKASH",713896,"Sales Rep",240699,"CF - Gunasekaran Y",,,"Day Ended","Day Ended",,,11.6605461,78.1909482,,NA,"30 Dec 2025 06:28:54 AM"
"End Day",2777337,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-29,18:34:30,256141,"Abhishek Pratap Singh",G111147,"Sales Rep",239899,"CF - Bhoopendra Singh",,,"Day Ended","Day Ended",,,26.5373917,80.4777451,,NA,"30 Dec 2025 06:26:18 AM"
"End Day",2777527,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-29,20:36:44,242803,"CF - Roshil Verma",716567,"Sales Rep",262311,"CF - Rajender Sharma",,,"Day Ended","Day Ended",,,30.7298496,77.1783595,,NA,"30 Dec 2025 05:51:49 AM"
Checkout,71790020,Customer,18148741,"-- --","Deepak ji ","Smrakhedi raod, Bhorasa , Bagli, Indore Moffusil, Dewas, Madhya Pradesh, India, 455115","Indore Moffusil","Cattle - Farmer",No,22.990436900000,76.195088000000,2025-12-29,21:27:27,253890,"CF - Yogendra Gurjar",708953,"Territory Manager",253351,"Sandip Yadav",Indore,F612_Cattle,,,,,22.9904799,76.1948732,,0,"30 Dec 2025 05:32:18 AM"
Checkout,71781559,Customer,18301028,"-- --","Mahalaxmi dudh sanklan kendra akole","akole parkhatpur road , akole, akole, Akole, Nashik Division, Maharashtra, India, 422601",Akole,"Cattle - Dealer",No,19.535762100000,74.012788800000,2025-12-29,20:12:47,268422,"Shantanu Shital Magdum",F100786,"Sales Rep",241371,"Direct Reports- Santosh Koparde","Baramati Feed Plant",F513_Cattle,,,,,19.5359049,74.01284,,0,"30 Dec 2025 05:32:12 AM"
Checkout,71780534,Customer,16511737,"-- --","Nandikeshwar Dudh Sankalan ","Nandgaon ,  , Nandgaon, Nashik Division, Maharashtra, India, 413704",Nandgaon,"Cattle - Lead Dealer",No,19.284850900000,74.660425000000,2025-12-29,20:01:41,241438,"Vikram Sankpal",711129,"Sales Rep",246712,"Direct reports Gopinath Jedhe","Baramati Feed Plant",F513_2_Cattle,,,,,19.2848699,74.660389,,0,"30 Dec 2025 05:32:12 AM"
Checkout,71778438,Customer,12458644,0001018695,"1018695 - PUTHETTU TRADING COMPANY","IX/187-188, ARREKKARA - PALIVELIL,  , VELIANNOOR, KOTTAYAM, Kerala, India",VELIANNOOR,"Poultry - Distributor",No,10.032929800000,76.444431100000,2025-12-29,19:37:12,234196,"Nidhin Surendran",718045,"Sales Rep",234176,"Direct Reports Chocklingam","POLLACHI PF",F726,,,,,9.8189234,76.6094399,,0,"30 Dec 2025 05:32:11 AM"
Checkout,71778160,Customer,14528542,"-- --","Bhairavnath Padhu Kadhya Chincholi ","Chincholi Fhata,  , Chincholi kaldat, Nashik Division, Maharashtra, India, 414402","Chincholi kaldat","Cattle - Dealer",No,18.638503300000,75.016741500000,2025-12-29,19:34:06,262646,"CF - Deepak Bagal",257613,"Territory Manager",246754,"CF - Gopinath Jedhe","Baramati Feed Plant",F513_Cattle,,,,,18.6386413,75.0166948,,0,"30 Dec 2025 05:32:11 AM"
Checkout,71777571,Customer,18492676,"-- --","Yogesh More ","Aadhiv ,  , Adhiv, Pune Division, Maharashtra, India, 413304",Adhiv,"Cattle - Lead Dealer",No,17.726348000000,75.360447600000,2025-12-29,19:27:50,241390,"CF - Swapnil Madane",258151,"Sales Rep",241368,"CF - P N Bhopale","Baramati Feed Plant",F513_Cattle,,,,,17.7264302,75.3607293,,0,"30 Dec 2025 05:32:11 AM"
Checkout,71777172,Customer,16931634,"-- --","Wagadu sdus","wagdu, wagdu, Chalisgaon, Jalgaon, Jalgaon, Maharashtra, India, 424101",Jalgaon,"Cattle - Dealer",No,20.450067900000,75.055831300000,2025-12-29,19:22:43,270139,"Bhupesh A Sonawane",G113731,"Sales Rep",241371,"Direct Reports- Santosh Koparde",DHULE,F507_Cattle,,,,,20.4500636,75.0557671,,0,"30 Dec 2025 05:32:10 AM"
Checkout,71777107,Customer,13286775,0001021821,"1021821 - JAYPRAKASH ZUMBARLAL CHORDIYA KIRANA","At Post.Main Road, Lakh,,  , Rahuri, Ahmadnagar, Maharashtra, India, 413716",Rahuri,"Cattle - Distributor",No,19.475204000000,74.620260200000,2025-12-29,19:22:26,256583,"Suraj Dattatray Jagtap",6100702,"Sales Rep",256582,"CF - Shankar Gite","Baramati Feed Plant",F513_2_Cattle,,,,,19.47525,74.6203083,,0,"30 Dec 2025 05:32:10 AM"
Checkout,71776743,Customer,14778157,"-- --","S S Enterprincess Dahivadi","Malwadi road, Dahivadi, Man, Dahiwadi, Pune Division, Maharashtra, India, 415508",Dahiwadi,"Cattle - Dealer",No,17.706655000000,74.541172600000,2025-12-29,19:17:32,241406,"CF - Vaibhav Jagtap",G100180,"Sales Rep",241374,"Direct Reports_CF - Pramod Patil","NEW -BARAMATI",F512_Cattle,,,,,17.7067392,74.5411635,,0,"30 Dec 2025 05:32:10 AM"
Checkout,71776214,Customer,13286133,0001023756,"1023756 - ASHIRVAD DUDH DAIRY","At Post Indapur,,  , Washi, Osmanabad, Maharashtra, India, 413525",Washi,"Cattle - Distributor",No,18.497457700000,75.816183600000,2025-12-29,19:11:48,271325,"CF - Ramesh",257995,"Sales Manager",255421,"Ankush Dhabale","Baramati Feed Plant",F513_Cattle,,,,,18.4629068,75.6611834,,0,"30 Dec 2025 05:32:10 AM"
Checkout,71774279,Customer,14305691,"-- --","Subhash pandare ","jarali , jarali , Jarali, Pune Division, Maharashtra, India, 416502",Jarali,"Cattle - Dealer",No,16.225194100000,74.390620100000,2025-12-29,18:49:14,263377,"Suraj Patil",G112691,"Sales Rep",241367,"Direct Reports to CF - P.L.Kulkarni",Kolhapur,F502_Cattle,,,,,16.2251317,74.3909767,,0,"30 Dec 2025 05:32:09 AM"
Checkout,71773873,Customer,13286369,0001004477,"1004477 - DATTA KRUPA AGENCIES","At Post : TURAMBE,Taluka : Radhanagari,  , TURAMBE, KOLHAPUR, Maharashtra, India, 416208",TURAMBE,"Cattle - Distributor",No,16.454921400000,74.114409200000,2025-12-29,18:44:41,241423,"CF - Omkar Khairmode",F100307,"Sales Rep",241367,"Direct Reports to CF - P.L.Kulkarni",Kolhapur,F502_Cattle,,,,,16.4550788,74.114674,,0,"30 Dec 2025 05:32:09 AM"
Checkout,71772833,Customer,18403804,"-- --","KSM Kaliyanasundaram malligai ","Trichy main road , Krishnarayapuram , Thozilpettai, Karur, Tamil Nadu, India, 639004",Thozilpettai,"Cattle - Dealer",No,10.956776700000,78.115155000000,2025-12-29,18:34:44,240724,"CF - M Balasubramanian",717238,"Sales Rep",247054,"Direct report to Arul Antony",ERODE_Cattle,F725_Cattle,,,,,10.9154133,78.09469,,0,"30 Dec 2025 05:32:09 AM"
Checkout,71772718,Customer,13135968,"-- --","Awdhesh Tuwari","Sankarpur,  , Majhauli, Azamgarh Division, Uttar Pradesh, India, 277203",Majhauli,"Cattle - Dealer",No,25.795810500000,84.174829500000,2025-12-29,18:32:39,256234,"Vivek Pathak",G111188,"Sales Rep",234329,"Direct Reports - Akhilesh Rajput","Chandauli(Varanasi) - CF",F133_cattle,,,,,25.7957196,84.1747651,,0,"30 Dec 2025 05:32:09 AM"
Checkout,71772220,Customer,13286708,0001004692,"1004692 - KANKARIYA TRADING CO.","SATHE CHOWK, JALANA ROAD,  Vipra Nagar, BEED, Beed, Maharashtra, India, 431122",BEED,"Cattle - Distributor",No,18.996767900000,75.764707900000,2025-12-29,18:20:26,241435,"CF  - Adinath Khedkar",708162,"Sales Rep",246712,"Direct reports Gopinath Jedhe","Baramati Feed Plant",F513_Cattle,,,,,18.9971533,75.7647367,,0,"30 Dec 2025 05:32:08 AM"
Checkout,71771908,Customer,14314868,"-- --","akshay chavan","sarola, Jijau Nagar Dharshiv, Dharashiv (Osmanabad), Aurangabad Division, Maharashtra, India, 413501","Dharashiv (Osmanabad)","Cattle - Lead Dealer",No,18.193605900000,76.030465400000,2025-12-29,18:24:08,241388,"CF - Dayanand Zadbuke",G100308,"Sales Rep",262726,"CF - Firoz Sayyad","Baramati Feed Plant",F513_Cattle,,,,,18.1938216,76.0305761,,0,"30 Dec 2025 05:32:08 AM"
Checkout,71771695,Customer,16778815,"-- --","Shiv agro industries ","shiv agro industries , Ward number 8, J, Tiwari, Jodhpur Division, Rajasthan, India, 342305",Tiwari,Dealer,No,26.546963500000,72.887976200000,2025-12-29,18:21:58,259504,"SHYAM SHARMA",G111792,"Sales Rep",242705,"CF - Gaurav Kulshetra","Ajmer (New) - CF",F144,,,,,26.5469561,72.8879148,,0,"30 Dec 2025 05:32:08 AM"
Checkout,71771451,Customer,13286303,0001007209,"1007209 - VINAYAK MILK AND MILK PROCESSING","VINAYAK, VIDYANAGAR, SANGOLA, SANGOLA, SOLAPUR, Maharashtra, India, 413307",SANGOLA,"Cattle - Distributor",No,17.433469800000,75.186318500000,2025-12-29,18:20:14,241368,"CF - P N Bhopale",257505,"Territory Manager",255421,"Ankush Dhabale",Miraj,F501_Cattle,,,,,17.4333738,75.1863147,,0,"30 Dec 2025 05:32:08 AM"
Checkout,71771111,Customer,14584391,"-- --","SRI MURUGAN MILLS ","Nethaji road , pollachi , Pollachi, Tamil Nadu, India, 642001",Pollachi,"Cattle - Dealer",No,10.658204600000,77.000841100000,2025-12-29,18:16:11,240704,"CF - Selvakumar",712877,"Sales Rep",247054,"Direct report to Arul Antony","POLLACHI CF_Cattle",F727_Cattle,,,,,10.6583945,77.000868,,0,"30 Dec 2025 05:32:08 AM"
Checkout,71770654,Customer,18305086,"-- --","Sagar kunjir ","pandhavdhan , pandhavdhan , haveli, Saykarwadi, Pune Division, Maharashtra, India, 412201",Saykarwadi,"Cattle - Lead Farmer",No,18.478660900000,74.004136400000,2025-12-29,18:11:36,279578,"PRAJYOT NIKAM",G115451,"Sales Rep",270395,"Direct Reports_CF - P R Ranaware","NEW -BARAMATI",F512_Cattle,,,,,18.4788207,74.0038156,,0,"30 Dec 2025 05:32:08 AM"
Checkout,71770473,Customer,16253511,"-- --","Basaveshawar dairy ","ATHANI road , Hosatti , ATHANI , Devradderatti, Belgaum Division, Karnataka, India, 591304",Devradderatti,"Cattle - Dealer",No,16.768926000000,75.024365100000,2025-12-29,18:28:09,241418,"CF - Satish Pallakke",258156,"Sales Rep",241369,"Direct Reports - CF - Milind Shinde",Miraj,F501_Cattle,,,,,,,,NA,"30 Dec 2025 05:32:08 AM"
Checkout,71769080,Customer,14475557,"-- --","Jayvardhan Poultry farm, Vadu","Vadu,  , Shirur , Perne, Pune Division, Maharashtra, India, 412216",Perne,"Poultry - Lead Farmer",No,18.645499600000,74.030559600000,2025-12-29,17:57:16,234813,"Sushim Sonawane",706387,"Sales Rep",262889,"Direct Reports - Narsing Pawale","NEW BARAMATI",F512,,,,,18.6456667,74.0305983,,0,"30 Dec 2025 05:32:07 AM"
Checkout,71769016,Customer,15647210,"-- --","Jay Malhar Dudh Dairy ","Gofane vasti , pimpalkhute , madha , Solapur, Pune Division, Maharashtra, India, 413208",Solapur,"Cattle - Lead Dealer",No,18.095024100000,75.339897600000,2025-12-29,17:57:08,241412,"CF - Samadhan koli",708927,"Sales Rep",241368,"CF - P N Bhopale","Baramati Feed Plant",F513_Cattle,,,,,18.09507,75.3399833,,0,"30 Dec 2025 05:32:07 AM"
Checkout,71767297,Customer,14983292,"-- --","megha treding company ","chamarajpet, Chamarajpet, Davanagere, Bangalore Division, Karnataka, India, 577001",Davanagere,"Cattle - Dealer",No,14.471216300000,75.923416300000,2025-12-29,17:40:45,281908,"Naveen RV",G116418,"Territory Manager",255451,"Sharath M R",TUMKUR_Cattle,F705_Cattle,,,,,14.471355,75.9244717,,0,"30 Dec 2025 05:32:06 AM"
Checkout,71765547,Customer,18425253,"-- --","Unnikkammu ","123, Kottammal, wandoor , Wandoor, Malappuram, Kerala, India, 679328",Wandoor,"Poultry - Farmer",No,11.179146700000,76.236090000000,2025-12-29,17:25:48,268171,"Praveen Pariyarath",G113690,"Sales Rep",234176,"Direct Reports Chocklingam","POLLACHI PF",F726,,,,,11.1795004,76.236221,,0,"30 Dec 2025 05:32:05 AM"
Checkout,71764455,Customer,13235943,"-- --","lakshmi durga rice and ganerals","., Krishna, Andhra Pradesh, India","-- --","Cattle - Lead Dealer",No,16.436315500000,80.993286000000,2025-12-29,17:15:56,277650,"Mahesh Sayana",G115303,"Sales Rep",271536,"Direct Reports - A VIJAYA SHEKHAR","KONDAPALLI AF _Cattle",F713_Cattle,,,,,16.4366033,80.9933322,,0,"30 Dec 2025 05:32:05 AM"
Checkout,71760781,Customer,18495371,"-- --","ashvinbhai patel","kangvi (nadi faliya), Valsad, Dharampur, Dharmpur , Valsad, Valsad, Gujarat, India, 396051",Valsad,"Cattle - Lead Farmer",No,20.541396006479,73.220457240616,2025-12-29,17:02:16,276931,"Mayur Anilbhai Patel",F100893,"Sales Rep",276932,"CF - Sattapa Shendage",Sachin,F601_Cattle,,,,,20.5414373196795,73.2204812568167,,0,"30 Dec 2025 05:32:03 AM"
Checkout,71759236,Customer,16905893,"-- --","Koparde Haweli Dudh Sanstha","Near Jotirling Temple, Koparde, Karad, Koparde Haveli, Pune Division, Maharashtra, India, 415124","Koparde Haveli",Dealer,No,17.333286800000,74.183262200000,2025-12-29,16:33:49,241404,"CF - Ramesh Mali",708924,"Sales Rep",241374,"Direct Reports_CF - Pramod Patil",Satara,F503_Cattle,,,,,17.3331565,74.1829598,,0,"30 Dec 2025 05:32:03 AM"
Checkout,71759167,Customer,18008508,"-- --","Bastia Agency","Sailo, Sailo, Sailo, Nadhana, Central Division, Odisha, India, 752106",Nadhana,"Cattle - Lead Dealer",No,20.064558000000,86.049213500000,2025-12-29,16:33:08,240010,"CF - JAGANNATH BEHERA",F100166,"Sales Rep",240007,"Direct Reports_CF - Manas Nayak","Cuttack 3P (V S Agrotech)",F312,,,,,20.0646394,86.0493966,,0,"30 Dec 2025 05:32:03 AM"
Checkout,71758840,Customer,12459552,0001001237,"1001237 - BAGHLA SONS","KALU DI HATTI, MARANDA, KANGRA, Himachal Pradesh, India, 176061",MARANDA,"Cattle - Distributor",No,32.086673200000,76.524265800000,2025-12-29,16:32:57,242799,"CF - Rajveer Punia",705629,"Sales Rep",242680,"Direct Reports to CF-Yogesh Sharma","F105-Khanna New Ikolaha - Poultry",F105,,,,,32.0866983,76.5242783,,0,"30 Dec 2025 05:32:02 AM"
Checkout,71758081,Customer,13299213,0000130286,"130286 - SAGAR SALUNKE"," , MANGALVEDA, Maharashtra, India, 413305",MANGALVEDA,"Cattle - Dealer",No,17.508826100000,75.445409900000,2025-12-29,16:25:14,241387,"CF - Swapnil Chikane",100015,"Sales Rep",241368,"CF - P N Bhopale","Baramati Feed Plant",F513_Cattle,,,,,17.519834,75.4400032,,0,"30 Dec 2025 05:32:02 AM"
Checkout,71758009,Customer,16989127,"-- --","Kanwar gen. stor","16 meel, dhami, shimla, Palkari, Shimla Division, Himachal Pradesh, India, 171103",Palkari,"Cattle - Dealer",No,31.154444700000,77.039403300000,2025-12-29,16:25:15,262311,"CF - Rajender Sharma",713128,"Territory Manager",252552,"CF-Yogesh Sharma","F101- Khanna -Main- CF",F101,,,,,31.1544773,77.0391111,,0,"30 Dec 2025 05:32:02 AM"
Checkout,71757942,Customer,13286695,0001011493,"1011493 - SHRI GANESH ENTERPRISES","JAGATAP DAIRY, VISHAL NAGAR, Vishal Nagar Pimple Nilakh, HAVELI, PUNE, Maharashtra, India, 411027",HAVELI,"Cattle - Distributor",No,18.586373800000,73.779217500000,2025-12-29,16:24:35,277653,"CF - Tripti Pandey",707809,"Territory Manager",277652,"CF - P R Ranaware","NEW -BARAMATI",F512_Cattle,,,,,18.5837893,73.7825392,,0,"30 Dec 2025 05:32:02 AM"
Checkout,71757189,Customer,18165686,"-- --","Shambhu Yadav LF","Chogra, Chogra, Nagra, Asnwar, Azamgarh Division, Uttar Pradesh, India, 277124",Asnwar,"Poultry - Farmer",No,25.887713000000,83.970829400000,2025-12-29,16:18:37,243276,"Manindra Singh",G106825,"Sales Rep",280230,"Amit Singh",Chandauli(Varanasi),F133,,,,,25.8875295,83.9709285,,0,"30 Dec 2025 05:32:02 AM"
Checkout,71756671,Customer,16188746,"-- --","Shivani pf","Miraj , Guruvar Peth, Miraj , Miraj, Pune Division, Maharashtra, India, 416410",Miraj,"Poultry - Farmer",No,16.820862400000,74.642891200000,2025-12-29,16:14:52,234541,"B M Dawale",258021,"Sales Rep",262889,"Direct Reports - Narsing Pawale",F501-Miraj,F501,,,,,16.8209409,74.6429953,,0,"30 Dec 2025 05:32:02 AM"
Checkout,71756413,Customer,14964061,"-- --","Kaka nimgire","Jeurwadi , jeur , karmala , Jehurwadi, Pune Division, Maharashtra, India, 413202",Jehurwadi,"Cattle - Lead Dealer",No,18.287991200000,75.154113200000,2025-12-29,16:12:57,248632,"CF - VISHNU NIVRUTTI MISAL",F100490,"Sales Rep",241368,"CF - P N Bhopale","Baramati Feed Plant",F513_Cattle,,,,,18.2877217,75.154915,,0,"30 Dec 2025 05:32:02 AM"
Checkout,71755851,Customer,18667775,"-- --","Mandesh pashuahar","123, Bus Stand, Near, Atpadi - Shetfale Rd, Chowk, Atapdi, Atpadi, Pune Division, Maharashtra, India, 415301",Atpadi,"Cattle - Dealer",No,17.420232900000,74.941208500000,2025-12-29,16:08:45,241442,"CF - Rushikesh Naykude",G100307,"Sales Rep",241369,"Direct Reports - CF - Milind Shinde",Miraj,F501_Cattle,,,,,17.420129,74.9411343,,0,"30 Dec 2025 05:32:02 AM"
Checkout,71753231,Customer,17348654,"-- --","Ashish kumar ","makrahi , makrahi , makrahi , Makrahi, Ayodhya Division, Uttar Pradesh, India, 224239",Makrahi,"Cattle - Dealer",No,26.500990700000,82.869950200000,2025-12-29,15:50:03,256142,"Ramesh Yadav",G111189,"Sales Rep",255111,"Direct Reports Punit Srivastav",TUMKUR_Cattle,F705_Cattle,,,,,26.5009625,82.8700945,,0,"30 Dec 2025 05:32:01 AM"
Checkout,71752902,Customer,12458704,0001020342,"1020342 - PADINJAREKAIPPILLIL AGENCIES","Pandinjarekaippillil,  , KUNNATHUNAD, ERNAKULAM, Kerala, India, 680655",KUNNATHUNAD,"Poultry - Distributor",No,10.021676200000,76.478650000000,2025-12-29,15:47:27,234880,"Chocklingam S",G10000,"Sales Manager",255452,"Anoop Kumar T","POLLACHI PF",F726,,,,,10.021694,76.4786482,,0,"30 Dec 2025 05:32:00 AM"
Checkout,71752420,Customer,13954319,"-- --","Vinod Bhegade","Hinjawadi Rd, Bhare, Ambadwet, Pune Division, Maharashtra, India, 412115",Ambadwet,"Cattle - Dealer",No,18.529007800000,73.669587300000,2025-12-29,15:44:31,241397,"CF - V. N. Sampat",257404,"Sales Rep",270395,"Direct Reports_CF - P R Ranaware","NEW -BARAMATI",F512_Cattle,,,,,18.5284918,73.6696187,,0,"30 Dec 2025 05:32:00 AM"
